docto_id,referencia,fecha,fecha_cancelacion,fecha_entrega,partidas,ubicacion,cliente,cantidad_pedida,cantidad_surtida,tarimas,estado,
INVS-CED-3-3-20260209-000000084,INVE-REF-CED-INV-3-3-20260209-000000083,"2026-02-09 19:40:38.211326","2026-03-11 19:40:38.211326",,96,STAR-1,INVENTARIOS,29.00,29.00,4,EMBARCADO
DO_TR0003303301,ST-00033033-IFA3Z800321,"2026-02-04 13:21:44.970187","2026-03-06 13:21:44.970188",,63,ST03,"Cliente contenido en la orden: DO_TR0003239901",246.00,232.00,84,EMBARCADO
INVS-CED-3-3-20260213-000000140,INVE-REF-CED-INV-3-3-20260213-000000139,"2026-02-13 16:53:00.877983","2026-03-15 16:53:00.877983",,60,STAR-1,INVENTARIOS,453.00,453.00,39,EMBARCADO
INVS-CED-3-3-20260212-000000120,INVE-REF-CED-INV-3-3-20260212-000000119,"2026-02-12 15:22:00.489211","2026-03-14 15:22:00.489211",,23,STAR-1,INVENTARIOS,21.00,21.00,4,EMBARCADO
INVS-CED-3-3-20260207-000000037,INVE-REF-CED-INV-3-3-20260207-000000036,"2026-02-07 13:48:27.314769","2026-03-09 13:48:27.314769",,113,STAR-1,INVENTARIOS,135.00,135.00,13,EMBARCADO
DO_TR0003459801,ST-00034598-IFA3Z462040,"2026-02-23 16:00:11.041709","2026-03-25 16:00:11.04171",,29,ST01,"Cliente contenido en la orden: DO_TR0003239901",1064.00,1064.00,107,EMBARCADO
INVS-CED-3-3-20260307-000000400,INVE-REF-CED-INV-3-3-20260307-000000399,"2026-03-07 00:10:12.166","2026-04-06 00:10:12.166",,10,STAR-1,INVENTARIOS,15.00,15.00,1,EMBARCADO
INVS-CED-3-3-20260308-000001059,INVE-REF-CED-INV-3-3-20260308-000001058,"2026-03-08 17:03:25.203756","2026-04-07 17:03:25.203756",,2,STAR-1,INVENTARIOS,6.00,6.00,1,EMBARCADO
INVS-CED-3-3-20260228-000000246,INVE-REF-CED-INV-3-3-20260228-000000245,"2026-02-28 12:34:31.742612","2026-03-30 12:34:31.742612",,17,STAR-1,INVENTARIOS,22.00,22.00,4,EMBARCADO
DO_TR0003243501,ST-00032435-IFA3Z328047,"2026-01-23 16:06:15.1632","2026-02-22 16:06:15.163201",,24,ST01,"Cliente contenido en la orden: DO_TR0003239901",393.00,393.00,51,EMBARCADO
DO_TR0003354501,ST-00033545-IFA3Z261063,"2026-02-11 10:11:22.194533","2026-03-13 10:11:22.194534",,6,ST02,"Cliente contenido en la orden: DO_TR0003239901",712.00,618.00,55,EMBARCADO
DO_TR0003434501,ST-00034345-IFA3Z219490,"2026-02-19 12:48:25.952545","2026-03-21 12:48:25.952545",,6,ST03,"Cliente contenido en la orden: DO_TR0003239901",1760.00,1750.00,163,EMBARCADO
INVS-CED-3-3-20260309-000001189,INVE-REF-CED-INV-3-3-20260309-000001188,"2026-03-09 04:09:07.036368","2026-04-08 04:09:07.036368",,1,STAR-1,INVENTARIOS,12.00,12.00,1,EMBARCADO
INVS-CED-3-3-20260223-000000171,INVE-REF-CED-INV-3-3-20260223-000000170,"2026-02-23 12:25:50.715069","2026-03-25 12:25:50.715069",,24,STAR-1,INVENTARIOS,20.00,20.00,2,EMBARCADO
DO_117565300004,62528899-IFA3Z841538,"2026-02-24 10:20:30.310905","2026-03-26 10:20:30.310906",,3,ST10,COPPEL,60.00,57.00,11,EMBARCADO
INVS-CED-3-3-20260303-000000351,INVE-REF-CED-INV-3-3-20260303-000000350,"2026-03-03 10:02:40.712806","2026-04-02 10:02:40.712806",,12,STAR-1,INVENTARIOS,100.00,100.00,6,EMBARCADO
INVS-CED-3-3-20260307-000000546,INVE-REF-CED-INV-3-3-20260307-000000545,"2026-03-07 10:39:38.446137","2026-04-06 10:39:38.446137",,7,STAR-1,INVENTARIOS,9.00,9.00,1,EMBARCADO
DO_117553810826,62505299-IFA3Z455344,"2026-02-23 20:20:14.77067","2026-03-25 20:20:14.770671",,1,ST04,COPPEL,9.00,9.00,2,EMBARCADO
INVS-CED-3-3-20260228-000000258,INVE-REF-CED-INV-3-3-20260228-000000257,"2026-02-28 13:39:23.877203","2026-03-30 13:39:23.877203",,12,STAR-1,INVENTARIOS,126.00,126.00,12,EMBARCADO
DO_TR0003468401,ST-00034684-IFA3Z547363,"2026-02-24 13:00:15.626071","2026-03-26 13:00:15.626072",,93,ST02,"Cliente contenido en la orden: DO_TR0003239901",1638.00,1185.00,148,EMBARCADO
INVS-CED-3-3-20260205-000000016,INVE-REF-CED-INV-3-3-20260205-000000015,"2026-02-05 19:30:34.716704","2026-03-07 19:30:34.716704",,4,STAR-1,INVENTARIOS,5.00,5.00,2,EMBARCADO
INVS-CED-3-3-20260207-000000039,INVE-REF-CED-INV-3-3-20260207-000000038,"2026-02-07 15:09:01.200984","2026-03-09 15:09:01.200984",,138,STAR-1,INVENTARIOS,22.00,22.00,3,EMBARCADO
DO_TR0003270201,ST-00032702-IFA3Z541136,"2026-01-29 16:42:17.024467","2026-02-28 16:42:17.024467",,107,ST01,"Cliente contenido en la orden: DO_TR0003239901",437.00,398.00,110,EMBARCADO
DO_TR0003296401,ST-00032964-IFA3Z993222,"2026-02-03 13:26:15.736235","2026-03-05 13:26:15.736235",,28,ST01,"Cliente contenido en la orden: DO_TR0003239901",369.00,352.00,52,EMBARCADO
SAL-3-3-20260116-000000217,"HERMANOS BATTA 31082-1","2026-01-16 15:38:43.54489","2026-02-15 15:38:43.544891",,280,ST01,DHL,3360.00,3360.00,280,EMBARCADO
DO_TR0003303601,ST-00033036-IFA3Z212524,"2026-02-04 13:22:37.02958","2026-03-06 13:22:37.02958",,4,ST01,"Cliente contenido en la orden: DO_TR0003239901",21.00,17.00,4,EMBARCADO
DO_TR0003296501,ST-00032965-IFA3Z228238,"2026-02-03 13:26:32.513416","2026-03-05 13:26:32.513417",,2,ST01,"Cliente contenido en la orden: DO_TR0003239901",136.00,136.00,13,EMBARCADO
INVS-CED-3-3-20260224-000000182,INVE-REF-CED-INV-3-3-20260224-000000181,"2026-02-24 08:37:03.357129","2026-03-26 08:37:03.357129",,29,STAR-1,INVENTARIOS,72.00,72.00,6,EMBARCADO
DO_117565210821,62528899-IFA3Z193428,"2026-02-24 10:20:18.493708","2026-03-26 10:20:18.493708",,1,ST07,COPPEL,12.00,12.00,3,EMBARCADO
DO_117553900015,62505299-IFA3Z126479,"2026-02-23 20:20:17.801208","2026-03-25 20:20:17.801209",,2,ST02,COPPEL,23.00,23.00,3,EMBARCADO
DO_TR0003270301,ST-00032703-IFA3Z597364,"2026-01-29 16:43:22.139276","2026-02-28 16:43:22.139277",,8,ST02,"Cliente contenido en la orden: DO_TR0003239901",143.00,143.00,18,EMBARCADO
SAL-3-3-20260119-000000230,"31610 MR TENNIS","2026-01-19 09:35:59.216072","2026-02-18 09:35:59.216073",,273,ST01,DHL,2808.00,2802.00,272,EMBARCADO
DO_117565300019,62528899-IFA3Z968982,"2026-02-24 10:20:37.860306","2026-03-26 10:20:37.860307",,5,ST25,COPPEL,108.00,94.00,23,EMBARCADO
DO_117565210824,62528899-IFA3Z429035,"2026-02-24 10:20:19.52021","2026-03-26 10:20:19.52021",,5,ST07,COPPEL,221.00,185.00,28,EMBARCADO
DO_117565300016,62528899-IFA3Z487434,"2026-02-24 10:20:34.882354","2026-03-26 10:20:34.882354",,4,ST11,COPPEL,120.00,103.00,21,EMBARCADO
DO_TR0003430001,ST-00034300-IFA3Z828139,"2026-02-18 22:04:00.104578","2026-03-20 22:04:00.104578",,13,ST04,"Cliente contenido en la orden: DO_TR0003341201",60.00,57.00,15,EMBARCADO
DO_117565210825,62528899-IFA3Z864126,"2026-02-24 10:20:22.963655","2026-03-26 10:20:22.963655",,4,ST07,COPPEL,48.00,25.00,10,EMBARCADO
SAL-3-3-20260116-000000215,"grabasa 31081","2026-01-16 13:44:22.980085","2026-02-15 13:44:22.980086",,116,ST01,DHL,1389.00,1377.00,115,EMBARCADO
DO_TR0003489801,ST-00034898-IFA3Z245230,"2026-02-27 10:00:05.741861","2026-03-29 10:00:05.741862",,3,ST03,"Cliente contenido en la orden: DO_TR0003239901",251.00,251.00,26,EMBARCADO
DO_TR0003243601,ST-00032436-IFA3Z564702,"2026-01-23 16:06:32.269033","2026-02-22 16:06:32.269034",,18,ST01,"Cliente contenido en la orden: DO_TR0003239901",106.00,101.00,34,EMBARCADO
DO_117565310822,62528899-IFA3Z129942,"2026-02-24 10:20:41.360947","2026-03-26 10:20:41.360948",,4,ST15,COPPEL,72.00,55.00,11,EMBARCADO
DO_TR0003493601,ST-00034936-IFA3Z486999,"2026-02-27 13:00:09.582605","2026-03-29 13:00:09.582606",,16,ST05,"Cliente contenido en la orden: DO_TR0003239901",215.00,209.00,52,EMBARCADO
DO_TR0003485501,ST-00034855-IFA3Z217611,"2026-02-26 10:00:07.739327","2026-03-28 10:00:07.739327",,20,ST12,"Cliente contenido en la orden: DO_TR0003239901",1858.00,1805.00,166,EMBARCADO
DO_117565310823,62528899-IFA3Z361568,"2026-02-24 10:20:44.085437","2026-03-26 10:20:44.085438",,1,ST23,COPPEL,12.00,12.00,2,EMBARCADO
DO_TR0003243701,ST-00032437-IFA3Z851106,"2026-01-23 16:06:45.504077","2026-02-22 16:06:45.504077",,13,ST01,"Cliente contenido en la orden: DO_TR0003239901",268.00,208.00,24,EMBARCADO
DO_TR0003354701,ST-00033547-IFA3Z567638,"2026-02-11 10:11:26.297661","2026-03-13 10:11:26.297661",,4,ST03,"Cliente contenido en la orden: DO_TR0003239901",591.00,515.00,46,EMBARCADO
DO_117565210826,62528899-IFA3Z250993,"2026-02-24 10:20:25.693834","2026-03-26 10:20:25.693834",,1,ST07,COPPEL,12.00,12.00,2,EMBARCADO
SAL-3-3-20260119-000000231,"31745 MARTI","2026-01-19 09:36:01.753202","2026-02-18 09:36:01.753202",,63,ST01,DHL,755.00,755.00,63,EMBARCADO
DO_117565100005,62528899-IFA3Z242507,"2026-02-24 10:20:08.232946","2026-03-26 10:20:08.232947",,3,ST02,COPPEL,60.00,58.00,10,EMBARCADO
DO_TR0003358601,ST-00033586-IFA3Z972418,"2026-02-11 10:11:44.968542","2026-03-13 10:11:44.968542",,4,ST04,"Cliente contenido en la orden: DO_TR0003239901",21.00,21.00,6,EMBARCADO
DO_117553900016,62505299-IFA3Z253780,"2026-02-23 20:20:19.240852","2026-03-25 20:20:19.240853",,2,ST02,COPPEL,36.00,36.00,4,EMBARCADO
DO_117565400022,62528899-IFA3Z366068,"2026-02-24 10:20:47.668959","2026-03-26 10:20:47.668959",,6,ST11,COPPEL,275.00,275.00,38,EMBARCADO
SAL-3-3-20260116-000000214,"HERMANOS BATTA 31082","2026-01-16 13:44:21.320342","2026-02-15 13:44:21.320343",,70,ST01,DHL,840.00,840.00,70,EMBARCADO
DO_TR0003341201,ST-00033412-IFA3Z387937,"2026-02-09 16:57:50.778497","2026-03-11 16:57:50.778498",,65,ST07,"Cliente contenido en la orden: DO_TR0003341201",450.00,364.00,106,EMBARCADO
DO_117565211373,62528899-IFA3Z680659,"2026-02-24 10:20:26.759526","2026-03-26 10:20:26.759526",,5,ST07,COPPEL,84.00,77.00,18,EMBARCADO
DO_117565100021,62528899-IFA3Z443435,"2026-02-24 10:20:13.505368","2026-03-26 10:20:13.505368",,4,ST01,COPPEL,120.00,119.00,22,EMBARCADO
SAL-3-3-20260116-000000229,"MERCADO LIBRE TRAS 31263","2026-01-16 16:09:42.205272","2026-02-15 16:09:42.205273",,12,ST02,DHL,138.00,138.00,12,EMBARCADO
DO_TR0003412501,ST-00034125-IFA3Z603750,"2026-02-18 11:01:02.871088","2026-03-20 11:01:02.871088",,15,ST02,"Cliente contenido en la orden: DO_TR0003239901",1708.00,1708.00,166,EMBARCADO
DO_TR0003244201,ST-00032442-IFA3Z633013,"2026-01-23 16:06:55.001741","2026-02-22 16:06:55.001741",,23,ST01,"Cliente contenido en la orden: DO_TR0003239901",2907.00,2907.00,254,EMBARCADO
DO_117565200017,62528899-IFA3Z491753,"2026-02-24 10:20:16.388149","2026-03-26 10:20:16.38815",,3,ST07,COPPEL,18.00,18.00,6,EMBARCADO
DO_117570004751,"ENTREGA 20 DE MARZO_POLANCO 1-IFA3Z174108","2026-02-24 14:20:49.500074","2026-03-26 14:20:49.500075",,6,ST06,TLAKATI,6.00,5.00,5,EMBARCADO
SAL-3-3-20260116-000000218,"MARTI  TRASLADO 31260","2026-01-16 15:38:46.074763","2026-02-15 15:38:46.074763",,149,ST01,DHL,1737.00,1737.00,149,EMBARCADO
DO_TR0003303401,ST-00033034-IFA3Z158561,"2026-02-04 13:22:30.737375","2026-03-06 13:22:30.737376",,9,ST02,"Cliente contenido en la orden: DO_TR0003239901",300.00,300.00,32,EMBARCADO
DO_TR0003412401,ST-00034124-IFA3Z213184,"2026-02-18 11:00:38.730834","2026-03-20 11:00:38.730834",,37,ST04,"Cliente contenido en la orden: DO_TR0003239901",368.00,337.00,88,EMBARCADO
DO_TR0003440001,ST-00034400-IFA3Z295713,"2026-02-19 17:02:48.031593","2026-03-21 17:02:48.031594",,25,ST03,"Cliente contenido en la orden: DO_TR0003239901",2453.00,2138.00,200,EMBARCADO
DO_TR0003486501,ST-00034865-IFA3Z242141,"2026-02-26 11:00:08.623283","2026-03-28 11:00:08.623284",,2,ST29,"Cliente contenido en la orden: DO_TR0003239901",4.00,4.00,2,EMBARCADO
DO_117565100012,62528899-IFA3Z290675,"2026-02-24 10:20:10.561391","2026-03-26 10:20:10.561391",,4,ST02,COPPEL,132.00,120.00,22,EMBARCADO
6022cce3-1564-4cf1-9fed-eec17bb770d3,INVE-REF-CED-INV-3-3-20260210-0000000R27,"2026-02-18 16:27:34.723928","2026-03-20 16:27:34.723928",,5,STAR-1,INVENTARIOS,25.00,25.00,5,EMBARCADO
SAL-3-3-20260116-000000213,"AMAZON 31080","2026-01-16 13:44:19.561022","2026-02-15 13:44:19.561023",,38,ST01,DHL,429.00,429.00,38,EMBARCADO
SAL-3-3-20260119-000000234,"31745 MARTI-1","2026-01-19 09:57:41.820479","2026-02-18 09:57:41.82048",,443,ST01,DHL,5264.00,5252.00,442,EMBARCADO
SAL-3-3-20260116-000000221,"MARTI  TRASLADO 31260-1","2026-01-16 15:53:27.161549","2026-02-15 15:53:27.16155",,254,ST01,DHL,2900.00,2900.00,254,EMBARCADO
DO_117430711405,SP-FEB-CHALCO-IFA3Z863787,"2026-02-16 22:20:12.371568","2026-03-18 22:20:12.371568",,17,ST12,"SPORTS SOLUTIONS",30.00,29.00,19,EMBARCADO
DO_TR0003523101,ST-00035231-IFA3Z136084,"2026-03-04 17:24:23.300974","2026-04-03 17:24:23.300975",,7,ST01,"Cliente contenido en la orden: DO_TR0003281001",519.00,499.00,49,EMBARCADO
DO_TR0003474601,ST-00034746-IFA3Z529303,"2026-02-25 11:00:09.342401","2026-03-27 11:00:09.342401",,12,ST01,"Cliente contenido en la orden: DO_TR0003384501",1871.00,1749.00,192,EMBARCADO
SAL-3-3-20260119-000000232,"31743 DURADEL","2026-01-19 09:36:02.9128","2026-02-18 09:36:02.912801",,62,ST01,DHL,485.00,485.00,66,EMBARCADO
SAL-3-3-20260116-000000222,"MARTI TRAS 31485","2026-01-16 15:53:30.208656","2026-02-15 15:53:30.208656",,12,ST01,DHL,135.00,135.00,12,EMBARCADO
SAL-3-3-20260119-000000236,"GRABASA 1167942","2026-01-19 10:20:29.438037","2026-02-18 10:20:29.438038",,7,ST01,DHL,61.00,61.00,7,EMBARCADO
SAL-3-3-20260119-000000239,"PRICE SHOES 31786","2026-01-19 18:25:40.191385","2026-02-18 18:25:40.191386",,248,ST01,DHL,2912.00,2912.00,248,EMBARCADO
DO_TR0003244301,ST-00032443-IFA3Z705214,"2026-01-23 16:07:10.708889","2026-02-22 16:07:10.708889",,26,ST01,"Cliente contenido en la orden: DO_TR0003239901",1173.00,1168.00,120,EMBARCADO
DO_117553700012,62505299-IFA3Z265189,"2026-02-23 20:20:07.245912","2026-03-25 20:20:07.245913",,3,ST02,COPPEL,60.00,60.00,8,EMBARCADO
DO_TR0003471301,ST-00034713-IFA3Z326275,"2026-02-24 15:00:10.141051","2026-03-26 15:00:10.141052",,12,ST02,"Cliente contenido en la orden: DO_TR0003281001",388.00,388.00,38,EMBARCADO
SAL-3-3-20260119-000000237,"GRABASA 1167934 ","2026-01-19 10:20:29.569346","2026-02-18 10:20:29.569347",,6,ST01,DHL,36.00,36.00,6,EMBARCADO
DO_TR0003414601,ST-00034146-IFA3Z242104,"2026-02-18 11:01:14.060931","2026-03-20 11:01:14.060931",,25,ST08,"Cliente contenido en la orden: DO_TR0003239901",74.00,69.00,29,EMBARCADO
DO_117430811402,SP-FEB-CHALCO3-IFA3Z936208,"2026-02-16 22:20:23.548313","2026-03-18 22:20:23.548313",,12,ST11,"SPORTS SOLUTIONS",17.00,16.00,11,EMBARCADO
DO_TR0003244401,ST-00032444-IFA3Z872399,"2026-01-23 16:07:27.73823","2026-02-22 16:07:27.73823",,8,ST01,"Cliente contenido en la orden: DO_TR0003239901",288.00,288.00,31,EMBARCADO
DO_TR0003340501,ST-00033405-IFA3Z974616,"2026-02-09 16:54:11.773737","2026-03-11 16:54:11.773738",,56,ST04,"Cliente contenido en la orden: DO_TR0003340501",315.00,260.00,75,EMBARCADO
DO_117697000005,62678899-IFA3Z438594,"2026-03-03 10:20:08.031396","2026-04-02 10:20:08.031397",,6,ST01,COPPEL,288.00,194.00,21,EMBARCADO
DO_TR0003340801,ST-00033408-IFA3Z445431,"2026-02-09 16:55:50.97218","2026-03-11 16:55:50.97218",,16,ST11,"Cliente contenido en la orden: DO_TR0003340801",120.00,110.00,39,EMBARCADO
DO_117430911398,SP-FEB-CUAUTITLAN-IFA3Z949984,"2026-02-16 22:20:32.156132","2026-03-18 22:20:32.156133",,13,ST10,"SPORTS SOLUTIONS",18.00,18.00,14,EMBARCADO
SAL-3-3-20260116-000000228,"PROMODA 31078-1","2026-01-16 16:09:45.334916","2026-02-15 16:09:45.334917",,205,ST01,DHL,2194.00,2117.00,197,EMBARCADO
SAL-3-3-20260119-000000235,"GRABASA 1167935","2026-01-19 10:20:29.401194","2026-02-18 10:20:29.401195",,15,ST01,DHL,116.00,116.00,15,EMBARCADO
DO_TR0003479201,ST-00034792-IFA3Z459684,"2026-02-25 15:00:55.360658","2026-03-27 15:00:55.360659",,100,ST08,"Cliente contenido en la orden: DO_TR0003239901",1113.00,873.00,169,EMBARCADO
DO_TR0003489901,ST-00034899-IFA3Z569910,"2026-02-27 10:00:08.233363","2026-03-29 10:00:08.233363",,5,ST04,"Cliente contenido en la orden: DO_TR0003239901",102.00,102.00,11,EMBARCADO
DO_117697000012,62678899-IFA3Z237549,"2026-03-03 10:20:12.131744","2026-04-02 10:20:12.131745",,5,ST02,COPPEL,84.00,43.00,5,EMBARCADO
DO_TR0003244501,ST-00032445-IFA3Z397847,"2026-01-23 16:07:34.104974","2026-02-22 16:07:34.104975",,24,ST01,"Cliente contenido en la orden: DO_TR0003239901",88.00,88.00,24,EMBARCADO
DO_TR0003340901,ST-00033409-IFA3Z587432,"2026-02-09 16:56:01.82929","2026-03-11 16:56:01.82929",,3,ST10,"Cliente contenido en la orden: DO_TR0003340901",13.00,7.00,3,EMBARCADO
INVS-CED-3-3-20260227-000000218,INVE-REF-CED-INV-3-3-20260227-000000217,"2026-02-27 08:49:45.543327","2026-03-29 08:49:45.543327",,43,STAR-1,INVENTARIOS,6.00,6.00,2,EMBARCADO
INVS-CED-3-3-20260228-000000329,INVE-REF-CED-INV-3-3-20260228-000000328,"2026-02-28 17:36:55.504154","2026-03-30 17:36:55.504154",,27,STAR-1,INVENTARIOS,53.00,53.00,6,EMBARCADO
DO_117570104751,"ENTREGA 20 DE MARZO_POLANCO 2-IFA3Z638989","2026-02-24 14:20:57.190558","2026-03-26 14:20:57.190558",,35,ST07,TLAKATI,35.00,13.00,13,EMBARCADO
DO_117697000021,62678899-IFA3Z140891,"2026-03-03 10:20:15.582975","2026-04-02 10:20:15.582975",,5,ST03,COPPEL,132.00,12.00,2,EMBARCADO
DO_117431011387,SP-FEB-CUAUTLA-IFA3Z456042,"2026-02-16 22:20:41.182915","2026-03-18 22:20:41.182916",,13,ST09,"SPORTS SOLUTIONS",18.00,18.00,13,EMBARCADO
DO_117389011368,"OC MARZO_O-IFA3Z996470","2026-02-13 18:20:49.409788","2026-03-15 18:20:49.409789",,298,ST01,"PRIVALIA VENTA DIRECTA",2611.00,2239.00,546,EMBARCADO
DO_117697110821,62678899-IFA3Z559051,"2026-03-03 10:20:19.101408","2026-04-02 10:20:19.101408",,6,ST01,COPPEL,60.00,44.00,7,EMBARCADO
DO_TR0003439401,ST-00034394-IFA3Z520218,"2026-02-19 17:00:29.170302","2026-03-21 17:00:29.170303",,131,ST01,"Cliente contenido en la orden: DO_TR0003239901",523.00,414.00,141,EMBARCADO
SAL-3-3-20260116-000000219,"INNOVA TRASLADO 31262","2026-01-16 15:38:48.747364","2026-02-15 15:38:48.747365",,1,ST01,DHL,12.00,3.00,1,EMBARCADO
DO_TR0003439501,ST-00034395-IFA3Z499222,"2026-02-19 17:02:28.717512","2026-03-21 17:02:28.717513",,8,ST02,"Cliente contenido en la orden: DO_TR0003239901",37.00,17.00,5,EMBARCADO
SAL-3-3-20260119-000000238,"SUBURBIA 31747","2026-01-19 18:25:40.107435","2026-02-18 18:25:40.107435",,122,ST01,DHL,1464.00,1464.00,122,EMBARCADO
DO_117431111403,SP-FEB-REVOLUCION-IFA3Z527273,"2026-02-16 22:20:50.297822","2026-03-18 22:20:50.297822",,18,ST08,"SPORTS SOLUTIONS",30.00,29.00,18,EMBARCADO
SAL-3-3-20260116-000000220,"INNOVA TRASLADO 31259","2026-01-16 15:38:48.770095","2026-02-15 15:38:48.770096",,3,ST01,DHL,35.00,35.00,3,EMBARCADO
DO_117697111373,62678899-IFA3Z123108,"2026-03-03 10:20:27.324391","2026-04-02 10:20:27.324391",,5,ST03,COPPEL,84.00,73.00,10,EMBARCADO
SAL-3-3-20260116-000000225,"MODERNA TRASLADO 31258","2026-01-16 16:09:41.318904","2026-02-15 16:09:41.318904",,98,ST01,DHL,873.00,873.00,98,EMBARCADO
DO_TR0003357401,ST-00033574-IFA3Z248958,"2026-02-11 10:11:29.741899","2026-03-13 10:11:29.7419",,24,ST01,"Cliente contenido en la orden: DO_TR0003239901",1771.00,1643.00,168,EMBARCADO
DO_TR0003434701,ST-00034347-IFA3Z325784,"2026-02-19 12:49:09.914257","2026-03-21 12:49:09.914258",,81,ST04,"Cliente contenido en la orden: DO_TR0003239901",1135.00,1035.00,138,EMBARCADO
DO_117697200004,62678899-IFA3Z877319,"2026-03-03 10:20:30.830478","2026-04-02 10:20:30.830479",,6,ST04,COPPEL,90.00,88.00,13,EMBARCADO
DO_117566710785,17329109-IFA3Z659028,"2026-02-24 11:20:04.725081","2026-03-26 11:20:04.725082",,6,ST09,"GS TIENDAS DEPARTAMENTALES",77.00,24.00,6,EMBARCADO
DO_117697200015,62678899-IFA3Z796143,"2026-03-03 10:20:34.693877","2026-04-02 10:20:34.693877",,2,ST05,COPPEL,23.00,19.00,2,EMBARCADO
DO_117431211399,"SP-FEB-SAN COSME-IFA3Z589200","2026-02-16 22:21:02.553279","2026-03-18 22:21:02.55328",,18,ST07,"SPORTS SOLUTIONS",30.00,26.00,21,EMBARCADO
SAL-3-3-20260119-000000241,SUBURBIA31747,"2026-01-19 18:25:45.780729","2026-02-18 18:25:45.78073",,2,ST01,DHL,24.00,24.00,2,EMBARCADO
DO_117570304751,"ENTREGA 20 DE MARZO_TULUM 2-IFA3Z662208","2026-02-24 14:21:44.310703","2026-03-26 14:21:44.310704",,2,ST02,TLAKATI,2.00,1.00,1,EMBARCADO
DO_117570204751,"ENTREGA 20 DE MARZO_TULUM 1 RUN-IFA3Z562905","2026-02-24 14:21:22.4988","2026-03-26 14:21:22.498801",,35,ST04,TLAKATI,35.00,12.00,12,EMBARCADO
DO_117566810785,17329110-IFA3Z606483,"2026-02-24 11:20:09.205235","2026-03-26 11:20:09.205236",,6,ST01,"GS TIENDAS DEPARTAMENTALES",132.00,81.00,13,EMBARCADO
DO_TR0003244601,ST-00032446-IFA3Z338625,"2026-01-23 16:07:52.67781","2026-02-22 16:07:52.677811",,47,ST01,"Cliente contenido en la orden: DO_TR0003239901",441.00,416.00,65,EMBARCADO
DO_TR0003429301,ST-00034293-IFA3Z487498,"2026-02-18 22:00:16.225373","2026-03-20 22:00:16.225374",,76,ST02,"Cliente contenido en la orden: DO_TR0003340501",433.00,402.00,144,EMBARCADO
DO_117697200019,62678899-IFA3Z992354,"2026-03-03 10:20:40.326575","2026-04-02 10:20:40.326575",,3,ST04,COPPEL,59.00,47.00,6,EMBARCADO
DO_117697200016,62678899-IFA3Z886787,"2026-03-03 10:20:36.406688","2026-04-02 10:20:36.406689",,6,ST03,COPPEL,167.00,165.00,19,EMBARCADO
DO_117567710243,17329103-IFA3Z625496,"2026-02-24 11:20:14.226299","2026-03-26 11:20:14.226299",,6,ST01,"GS TIENDAS DEPARTAMENTALES",66.00,7.00,2,EMBARCADO
DO_117431311415,"SP-FEB-SAN MIGUEL-IFA3Z190701","2026-02-16 22:21:14.675782","2026-03-18 22:21:14.675782",,12,ST06,"SPORTS SOLUTIONS",17.00,17.00,12,EMBARCADO
DO_TR0003475901,ST-00034759-IFA3Z622655,"2026-02-25 12:02:43.240521","2026-03-27 12:02:43.240521",,6,ST03,"Cliente contenido en la orden: DO_TR0003239901",240.00,201.00,18,EMBARCADO
DO_117697210822,62678899-IFA3Z565807,"2026-03-03 10:20:42.50146","2026-04-02 10:20:42.50146",,4,ST05,COPPEL,32.00,32.00,7,EMBARCADO
DO_117697211372,62678899-IFA3Z973318,"2026-03-03 10:20:45.151954","2026-04-02 10:20:45.151955",,2,ST06,COPPEL,24.00,24.00,4,EMBARCADO
DO_TR0003476001,ST-00034760-IFA3Z177412,"2026-02-25 12:02:48.523734","2026-03-27 12:02:48.523735",,5,ST04,"Cliente contenido en la orden: DO_TR0003239901",245.00,240.00,36,EMBARCADO
DO_117697300022,62678899-IFA3Z932499,"2026-03-03 10:20:46.930634","2026-04-02 10:20:46.930634",,7,ST01,COPPEL,324.00,2.00,1,EMBARCADO
DO_TR0003552501,ST-00035525-IFA3Z934611,"2026-03-09 11:00:37.118699","2026-04-08 11:00:37.118699",,3,ST01,"Cliente contenido en la orden: DO_TR0003281001",226.00,12.00,1,EMBARCADO
DO_TR0003277401,ST-00032774-IFA3Z391720,"2026-01-29 16:45:05.104994","2026-02-28 16:45:05.104994",,26,ST03,"Cliente contenido en la orden: DO_TR0003239901",260.00,182.00,36,EMBARCADO
SAL-3-3-20260119-000000243,"PRICE SHOES 31786-1","2026-01-19 20:24:45.578297","2026-02-18 20:24:45.578298",,661,ST01,DHL,7284.00,7284.00,661,EMBARCADO
DO_117431411400,SP-FEB-TACUABYA-IFA3Z602773,"2026-02-16 22:21:23.241555","2026-03-18 22:21:23.241555",,16,ST05,"SPORTS SOLUTIONS",24.00,23.00,16,EMBARCADO
DO_TR0003476101,ST-00034761-IFA3Z480645,"2026-02-25 12:02:54.120738","2026-03-27 12:02:54.120739",,7,ST05,"Cliente contenido en la orden: DO_TR0003239901",197.00,188.00,24,EMBARCADO
DO_TR0003509901,ST-00035099-IFA3Z138724,"2026-03-03 11:00:09.140453","2026-04-02 11:00:09.140454",,1,ST01,"Cliente contenido en la orden: DO_TR0003239901",1.00,1.00,1,EMBARCADO
DO_117569804751,"ENTREGA 20 DE MARZO_MELI FULL-IFA3Z819217","2026-02-24 14:20:18.375766","2026-03-26 14:20:18.375766",,43,ST14,TLAKATI,605.00,358.00,60,EMBARCADO
