proveedor,proyecto,factura,documento_id,referencia,pedimento,fecha,fecha_cierre,sku:right,desc,ubicacion,lote,sid,caducidad,tarimas,cantidad,cantidad_recibida,costo,importe_costo,precio,importe,calidad,contenedor,
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089755,"REEBOK BB 1000",48780,"",00019732300704650728,---,1,9.00,"           9.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089762,"REEBOK BB 1000",---,"",00019732300704651237,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089762,"REEBOK BB 1000",---,"",00019732300704651268,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089779,"REEBOK BB 1000",110160,"",00019732300704650827,---,1,12.00,"          48.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089779,"REEBOK BB 1000",129650,"",00019732300704650858,---,1,12.00,"          48.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089779,"REEBOK BB 1000",39760,"",00019732300704650803,---,1,12.00,"          48.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089779,"REEBOK BB 1000",40500,"",00019732300704650841,---,1,12.00,"          48.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089786,"REEBOK BB 1000",---,"",00019732300704651299,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089793,"REEBOK BB 1000",---,"",00019732300704650988,---,1,5.00,"           5.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179089809,"REEBOK BB 1000",---,"",00019732300704651336,---,1,10.00,"          10.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092113,"REEBOK BB 1000",115320,"",00019732300704674496,---,1,9.00,"           9.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092144,"REEBOK BB 1000",43870,"",00019732300704674571,---,1,11.00,"          11.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092175,"REEBOK BB 1000",47670,"",00019732300704674663,---,1,6.00,"           6.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092199,"REEBOK BB 1000",36350,"",00019732300704674755,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092199,"REEBOK BB 1000",36350,"",00019732300704674762,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092304,"REEBOK BB 1000",---,"",00019732300704642914,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092311,"REEBOK BB 1000",111790,"",00019732300704643003,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092335,"REEBOK BB 1000",111790,"",00019732300704643133,---,1,12.00,"          94.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092335,"REEBOK BB 1000",36500,"",00019732300704643164,---,1,12.00,"          94.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092335,"REEBOK BB 1000",38020,"",00019732300704643096,---,1,12.00,"          94.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092335,"REEBOK BB 1000",38180,"",00019732300704643263,---,1,12.00,"          94.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092335,"REEBOK BB 1000",41710,"",00019732300704643072,---,1,12.00,"          94.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092335,"REEBOK BB 1000",44930,"",00019732300704643249,---,1,12.00,"          94.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092335,"REEBOK BB 1000",---,"",00019732300704643089,---,1,12.00,"          94.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092335,"REEBOK BB 1000",---,"",00019732300704643218,---,1,10.00,"          94.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092359,"REEBOK BB 1000",113670,"",00019732300704643331,---,1,12.00,"          77.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092359,"REEBOK BB 1000",113670,"",00019732300704643447,---,1,12.00,"          77.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092359,"REEBOK BB 1000",113670,"",00019732300704643454,---,1,12.00,"          77.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092359,"REEBOK BB 1000",48160,"",00019732300704643416,---,1,12.00,"          77.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092359,"REEBOK BB 1000",---,"",00019732300704643300,---,1,12.00,"          77.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092359,"REEBOK BB 1000",---,"",00019732300704643348,---,1,12.00,"          77.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092359,"REEBOK BB 1000",---,"",00019732300704643508,---,1,5.00,"          77.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092366,"REEBOK BB 1000",36440,"",00019732300704643546,---,1,8.00,"           8.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092373,"REEBOK BB 1000",113670,"",00019732300704643683,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092373,"REEBOK BB 1000",37800,"",00019732300704643805,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092373,"REEBOK BB 1000",44930,"",00019732300704643799,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092373,"REEBOK BB 1000",44930,"",00019732300704643812,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092373,"REEBOK BB 1000",44930,"",00019732300704643829,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092373,"REEBOK BB 1000",---,"",00019732300704643690,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092373,"REEBOK BB 1000",---,"",00019732300704643737,---,1,11.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092410,"REEBOK BB 1000",---,"",00019732300704644550,---,1,2.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092410,"REEBOK BB 1000",---,"",00019732300704644598,---,1,10.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092496,"REEBOK BB 1000",121770,"",00019732300704675356,---,1,9.00,"          38.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092496,"REEBOK BB 1000",38200,"",00019732300704675318,---,1,12.00,"          38.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092496,"REEBOK BB 1000",40490,"",00019732300704675233,---,1,6.00,"          38.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092496,"REEBOK BB 1000",42270,"",00019732300704677961,---,1,11.00,"          38.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092502,"REEBOK BB 1000",111400,"",00019732300704675448,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092502,"REEBOK BB 1000",36210,"",00019732300704675738,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092502,"REEBOK BB 1000",36390,"",00019732300704675639,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092502,"REEBOK BB 1000",43390,"",00019732300704675516,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092502,"REEBOK BB 1000",44680,"",00019732300704675721,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092526,"REEBOK BB 1000",36160,"",00019732300704675912,---,1,12.00,"          84.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092526,"REEBOK BB 1000",36160,"",00019732300704675936,---,1,12.00,"          84.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092526,"REEBOK BB 1000",36160,"",00019732300704675998,---,1,12.00,"          84.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092526,"REEBOK BB 1000",36210,"",00019732300704675929,---,1,12.00,"          84.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092526,"REEBOK BB 1000",36210,"",00019732300704675950,---,1,12.00,"          84.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092526,"REEBOK BB 1000",36210,"",00019732300704676001,---,1,12.00,"          84.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092526,"REEBOK BB 1000",36390,"",00019732300704675837,---,1,12.00,"          84.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092540,"REEBOK BB 1000",114870,"",00019732300704676490,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092540,"REEBOK BB 1000",43190,"",00019732300704676599,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092540,"REEBOK BB 1000",43370,"",00019732300704676698,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092540,"REEBOK BB 1000",43390,"",00019732300704676452,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092540,"REEBOK BB 1000",43390,"",00019732300704676568,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092540,"REEBOK BB 1000",43390,"",00019732300704676643,---,1,12.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000242,"INV INICIAL 07",---,"09/01/2026 13:04",---,1200179092540,"REEBOK BB 1000",44680,"",00019732300704676308,---,1,11.00,"          83.0000",0.00,0.0000,0.00,0.0000,A,""
