proveedor,proyecto,factura,documento_id,referencia,pedimento,fecha,fecha_cierre,sku:right,desc,ubicacion,lote,sid,caducidad,tarimas,cantidad,cantidad_recibida,costo,importe_costo,precio,importe,calidad,contenedor,
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,4066748078462,"CLUB C EXTRA",135630,"",C30338529759,---,1,1.00,"           1.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,1200161307980,"ENERGEN LUX",135630,"",C30338529765,---,1,8.00,"           8.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,4066756278106,"LT COURT",135630,"",C30338529759,---,1,1.00,"           1.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,1200175094753,"REEBOK COURT CLEAN",135630,"",C30338529759,---,1,2.00,"           2.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,1200161411762,"REEBOK GLIDE",135620,"",C30338529753,---,1,4.00,"           4.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,1200161409592,"REEBOK ROYAL PRIME STEP N'' FLASH",135630,"",C30338529759,---,1,2.00,"           2.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,4059814236057,"REEBOK ROYAL TECHQUE T",135630,"",C30338529759,---,1,2.00,"           2.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,1200161700378,"REEBOK SMASH EDGE S",135620,"",C30338529917,---,1,4.00,"           4.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,1200161700330,"REEBOK SMASH EDGE S",135620,"",C30338529791,---,1,1.00,"           1.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,4066756405847,"REEBOK ULTRA FLASH",135660,"",c04538552798,---,1,1.00,"           1.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,4066756405915,"REEBOK ULTRA FLASH",135630,"",C30338529759,---,1,1.00,"           1.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000164,INVE-REF-CED-INV-3-3-20260217-000000163,---,"17/02/2026 10:27",---,1200161831065,"SPLIT FLEX",135660,"",c04538552797,---,1,2.00,"           2.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000163,INVE-REF-CED-INV-3-3-20260217-000000162,---,"17/02/2026 08:27",---,1200161024702,"REEBOK BB 1000",122780,"",00019732300707494688,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000163,INVE-REF-CED-INV-3-3-20260217-000000162,---,"17/02/2026 08:27",---,1200161024702,"REEBOK BB 1000",122780,"",00019732300707494725,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000163,INVE-REF-CED-INV-3-3-20260217-000000162,---,"17/02/2026 08:27",---,1200161024702,"REEBOK BB 1000",122780,"",00019732300707494701,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000163,INVE-REF-CED-INV-3-3-20260217-000000162,---,"17/02/2026 08:27",---,1200161024702,"REEBOK BB 1000",122780,"",00019732300707494664,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000163,INVE-REF-CED-INV-3-3-20260217-000000162,---,"17/02/2026 08:27",---,1200161024702,"REEBOK BB 1000",122780,"",00019732300707494671,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000163,INVE-REF-CED-INV-3-3-20260217-000000162,---,"17/02/2026 08:27",---,1200161024702,"REEBOK BB 1000",122780,"",00019732300707494695,---,1,12.00,"          72.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000161,INVE-REF-CED-INV-3-3-20260217-000000160,---,"17/02/2026 08:10",---,1200161024740,"REEBOK BB 1000",123310,"",90150197323026302001230002156231,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000161,INVE-REF-CED-INV-3-3-20260217-000000160,---,"17/02/2026 08:10",---,1200161024221,"REEBOK BB 1000",123340,"",00019732300707496170,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260217-000000161,INVE-REF-CED-INV-3-3-20260217-000000160,---,"17/02/2026 08:10",---,1200161024221,"REEBOK BB 1000",123340,"",00019732300707496187,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200143357620,"ATR CHILL",44990,"",00019732300706278838,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161914294,"CL NYLON",45020,"",00019732300706128225,---,1,5.00,"           5.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,4064048393315,"CLUB C 1V",45020,"",00019732300706099495,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,4064048393209,"CLUB C 1V",45020,"",00019732300706099563,---,1,4.00,"           4.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161902833,"CLUB C REVENGE SLIP-ON",45020,"",00019732300706073235,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161902819,"CLUB C REVENGE SLIP-ON",45020,"",00019732300706073174,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161902857,"CLUB C REVENGE SLIP-ON",45020,"",00019732300706073280,---,1,12.00,"          33.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161902857,"CLUB C REVENGE SLIP-ON",45020,"",00019732300706073433,---,1,9.00,"          33.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161902857,"CLUB C REVENGE SLIP-ON",45020,"",00019732300706073266,---,1,12.00,"          33.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161902819,"CLUB C REVENGE SLIP-ON",45020,"",00019732300706073150,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161902871,"CLUB C REVENGE SLIP-ON",45020,"",00019732300706073341,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161281860,"ENERGEN RUN",44880,"",00019732300705799389,---,1,2.00,"           2.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200175009276,R400,45020,"",00019732300706515100,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161910302,R400,44990,"",00019732300705911781,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161910104,R400,44920,"",00019732300705856044,---,1,3.00,"           3.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200175009276,R400,45020,"",00019732300706515025,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161909948,R400,44920,"",00019732300705855917,---,1,2.00,"           2.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161021930,"REEBOK BB 1000",44870,"",00019732300704419493,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161021930,"REEBOK BB 1000",44870,"",00019732300704419455,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161729171,"REEBOK SMASH EDGE",45000,"",00019732300705824609,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200161729225,"REEBOK SMASH EDGE",45000,"",00019732300705825200,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200143812136,"REEBOK SMASH EDGE S",44990,"",00019732300705829017,---,1,6.00,"           6.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000159,INVE-REF-CED-INV-3-3-20260216-000000158,---,"16/02/2026 17:12",---,1200143811948,"REEBOK SMASH EDGE S",44990,"",00019732300706355522,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000158,INVE-REF-CED-INV-3-3-20260216-000000157,---,"16/02/2026 14:40",---,1200161343285,"RBK FULGERE SLIDE",45150,"",00019732300704964146,---,1,4.00,"           4.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000158,INVE-REF-CED-INV-3-3-20260216-000000157,---,"16/02/2026 14:40",---,4066748717910,"REEBOK GLIDE",45150,"",00019732300705167614,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000158,INVE-REF-CED-INV-3-3-20260216-000000157,---,"16/02/2026 14:40",---,4066748721566,"REEBOK GLIDE",45150,"",00019732300705167744,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200161749209,"AZTEC II",44610,"",00019732300705795121,---,1,10.00,"          10.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200161868689,"CL STEP N'' FLASH 2.0 ELASTIC LACE",44610,"",00019732300706137555,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200161868726,"CL STEP N'' FLASH 2.0 ELASTIC LACE",44610,"",00019732300706137760,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,4057291412766,"CLUB C 85",44710,"",C30738532085,---,1,4.00,"           4.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200179180117,"DMX COMFORT + 2.0",44780,"",00019732300705854194,---,1,12.00,"          36.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200179180131,"DMX COMFORT + 2.0",44520,"",00019732300705854644,---,1,12.00,"          36.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200179180131,"DMX COMFORT + 2.0",44780,"",00019732300705854583,---,1,12.00,"          36.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200179180131,"DMX COMFORT + 2.0",44780,"",00019732300705854743,---,1,12.00,"          36.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200179180117,"DMX COMFORT + 2.0",44780,"",00019732300705854149,---,1,12.00,"          36.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200179180117,"DMX COMFORT + 2.0",44780,"",00019732300705854002,---,1,12.00,"          36.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,197324024178,"LT COURT",44520,"",00019732300706031532,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200179041999,"NPC II",44570,"",00019732300705242403,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200143000113,"NPC II",44530,"",00019732300704866419,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,4055343430270,"NPC II SYN",44680,"",00019732300704856649,---,1,10.00,"          10.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200175094630,"REEBOK COURT ADVANCE",44720,"",00019732300704745745,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200161422454,"REEBOK COURT RETRO",44720,"",00019732300704991821,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,4066748710034,"REEBOK GLIDE",44540,"",00019732300706171634,---,1,2.00,"           2.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200161266454,"REEBOK GLIDE RIPPLE DOUBLE",44600,"",00019732300704763923,---,1,1.00,"           1.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200179170323,"REEBOK PRIME EVENT",44710,"",00019732300706462015,---,1,10.00,"          10.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,4062053376774,"REEBOK ROYAL COMPLETE CLN2",44760,"",00019732300700053936,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000157,INVE-REF-CED-INV-3-3-20260216-000000156,---,"16/02/2026 10:47",---,1200179100412,"ZIG DYNAMICA STR",44590,"",00019732300705852084,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200161329593,"ATR CHILL 96",44400,"",C30838532327,---,1,1.00,"           1.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200161284229,"ENERGEN RUN",44400,"",00019732300705181771,---,1,6.00,"           6.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200175120209,"NANOFLEX TR 2",44400,"",C30838532336,---,1,5.00,"           5.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200179042217,"NPC II",44400,"",00019732300705244612,---,1,8.00,"           8.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200179042156,"NPC II",44400,"",00019732300705243530,---,1,8.00,"           8.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200179042194,"NPC II",44400,"",00019732300705244599,---,1,5.00,"           5.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200143001752,"NPC II",44400,"",C30838532327,---,1,1.00,"           1.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200179089724,"REEBOK BB 1000",44400,"",00019732300704649531,---,1,10.00,"          10.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200175094784,"REEBOK COURT CLEAN",44400,"",00019732300704901257,---,1,8.00,"           8.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260216-000000156,INVE-REF-CED-INV-3-3-20260216-000000155,---,"16/02/2026 09:45",---,1200161269424,"REEBOK JOGGER LITE",44400,"",00019732300705002779,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260214-000000155,INVE-REF-CED-INV-3-3-20260214-000000154,---,"14/02/2026 09:33",---,4056561020939,"CLUB C 85",131240,"",00019732300706043269,---,1,11.00,"          23.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260214-000000155,INVE-REF-CED-INV-3-3-20260214-000000154,---,"14/02/2026 09:33",---,4056561025149,"CLUB C 85",131240,"",00019732300706043252,---,1,5.00,"          17.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260214-000000155,INVE-REF-CED-INV-3-3-20260214-000000154,---,"14/02/2026 09:33",---,4056561025170,"CLUB C 85",131240,"",00019732300706042866,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260214-000000155,INVE-REF-CED-INV-3-3-20260214-000000154,---,"14/02/2026 09:33",---,4056561020939,"CLUB C 85",131240,"",00019732300706043139,---,1,12.00,"          23.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260214-000000155,INVE-REF-CED-INV-3-3-20260214-000000154,---,"14/02/2026 09:33",---,4056561025170,"CLUB C 85",131240,"",00019732300706042873,---,1,12.00,"          24.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260214-000000155,INVE-REF-CED-INV-3-3-20260214-000000154,---,"14/02/2026 09:33",---,4056561021035,"CLUB C 85",131240,"",00019732300706043221,---,1,11.00,"          11.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260214-000000155,INVE-REF-CED-INV-3-3-20260214-000000154,---,"14/02/2026 09:33",---,4056561025149,"CLUB C 85",131240,"",00019732300706043115,---,1,12.00,"          17.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260214-000000155,INVE-REF-CED-INV-3-3-20260214-000000154,---,"14/02/2026 09:33",---,1200179180094,"DMX COMFORT + 2.0",131260,"",00019732300705853395,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
INVENTARIOS,---,---,INVE-CED-3-3-20260214-000000155,INVE-REF-CED-INV-3-3-20260214-000000154,---,"14/02/2026 09:33",---,1200179180131,"DMX COMFORT + 2.0",131260,"",00019732300705854736,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
