proveedor,proyecto,factura,documento_id,referencia,pedimento,fecha,fecha_cierre,sku:right,desc,ubicacion,lote,sid,caducidad,tarimas,cantidad,cantidad_recibida,costo,importe_costo,precio,importe,calidad,contenedor,
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699081,"REEBOK ROYAL PRIME MID 2.0",118260,"",00019732300706839862,---,1,5.00,"          39.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699081,"REEBOK ROYAL PRIME MID 2.0",130050,"",00019732300706839749,---,1,12.00,"          39.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699081,"REEBOK ROYAL PRIME MID 2.0",135930,"",00019732300706841681,---,1,10.00,"          39.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699081,"REEBOK ROYAL PRIME MID 2.0",39060,"",00019732300706841476,---,1,12.00,"          39.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699098,"REEBOK ROYAL PRIME MID 2.0",135930,"",00019732300706839909,---,1,9.00,"          21.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699098,"REEBOK ROYAL PRIME MID 2.0",41270,"",00019732300706839763,---,1,12.00,"          21.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699128,"REEBOK ROYAL PRIME MID 2.0",131750,"",00019732300706841063,---,1,12.00,"          59.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699128,"REEBOK ROYAL PRIME MID 2.0",131750,"",00019732300706841087,---,1,12.00,"          59.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751695380,"REEBOK ROYAL PRIME MID 2.0",39060,"",00019732300706840936,---,1,12.00,"          25.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751695380,"REEBOK ROYAL PRIME MID 2.0",---,"",00019732300706839572,---,1,12.00,"          25.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751695380,"REEBOK ROYAL PRIME MID 2.0",---,"",00019732300706839770,---,1,1.00,"          25.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,1200161931253,"REEBOK ROYAL PRIME MID 2.0",130080,"",00019732300706830197,---,1,12.00,"          12.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699128,"REEBOK ROYAL PRIME MID 2.0",131750,"",00019732300706841117,---,1,12.00,"          59.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699128,"REEBOK ROYAL PRIME MID 2.0",131750,"",00019732300706841124,---,1,12.00,"          59.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000250,"INV INICIAL 16",---,"09/01/2026 16:11",---,4066751699050,"REEBOK ROYAL PRIME MID 2.0",131570,"",00019732300706841018,---,1,12.00,"          71.0000",0.00,0.0000,0.00,0.0000,A,""
