proveedor,proyecto,factura,documento_id,referencia,pedimento,fecha,fecha_cierre,sku:right,desc,ubicacion,lote,sid,caducidad,tarimas,cantidad,cantidad_recibida,costo,importe_costo,precio,importe,calidad,contenedor,
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660428,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819542,---,1,12.00,"          76.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660428,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819535,---,1,12.00,"          76.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660428,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819528,---,1,12.00,"          76.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660428,"REEBOK ZIG DYNAMICA 6",126620,"",00019732300707819894,---,1,4.00,"          76.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660404,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819511,---,1,12.00,"         140.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660404,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819504,---,1,12.00,"         140.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660404,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819498,---,1,12.00,"         140.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660404,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819481,---,1,12.00,"         140.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660404,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819474,---,1,12.00,"         140.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660404,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819467,---,1,12.00,"         140.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260116-000000280,RB25375,---,"16/01/2026 15:20",---,1200179660404,"REEBOK ZIG DYNAMICA 6",---,"",00019732300707819450,---,1,12.00,"         140.0000",0.00,0.0000,0.00,0.0000,A,""
