proveedor,proyecto,factura,documento_id,referencia,pedimento,fecha,fecha_cierre,sku:right,desc,ubicacion,lote,sid,caducidad,tarimas,cantidad,cantidad_recibida,costo,importe_costo,precio,importe,calidad,contenedor,
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950135,"REEBOK COURT ADVANCE SURGE",37950,"",00019732300704981839,---,1,12.00,"         120.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950135,"REEBOK COURT ADVANCE SURGE",37950,"",00019732300704981853,---,1,12.00,"         120.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950135,"REEBOK COURT ADVANCE SURGE",37950,"",00019732300704981877,---,1,12.00,"         120.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950135,"REEBOK COURT ADVANCE SURGE",37950,"",00019732300704981884,---,1,12.00,"         120.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950135,"REEBOK COURT ADVANCE SURGE",37990,"",00019732300704981808,---,1,12.00,"         120.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950159,"REEBOK COURT ADVANCE SURGE",135980,"",00019732300704998233,---,1,1.00,"          15.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950159,"REEBOK COURT ADVANCE SURGE",136030,"",00019732300704954024,---,1,2.00,"          15.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950159,"REEBOK COURT ADVANCE SURGE",43660,"",00019732300704998127,---,1,12.00,"          15.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950166,"REEBOK COURT ADVANCE SURGE",45590,"",00019732300704954031,---,1,9.00,"          21.0000",0.00,0.0000,0.00,0.0000,A,""
REEBOK,---,---,ENT-3-3-20260109-000000266,"INV INICIAL 08",---,"09/01/2026 22:02",---,1200143950166,"REEBOK COURT ADVANCE SURGE",45690,"",00019732300704953935,---,1,12.00,"          21.0000",0.00,0.0000,0.00,0.0000,A,""
